Accel X Vib,Accel Y Vib,Accel Z Vib,Airspeed,Airspeed Unfiltered,Alt Variance,Altitude,AutonomousFlag,Average FCS Time,BaroAirspeed,BaroAltitude,Battery Ah used,Battery Level,Battery Power,Battery Wh used,Crosstrack Angle,Crosstrack East Dist Adj,Crosstrack North Dist Adj,CurrentWP,EAltitude,ECU voltage,EGPSEast,EGPSNorth,EPitch,EPitchRate,ERoll,ERollRate,EYawRate,East Distance,FCS voltage,FCSTargetCourse,GPS Altitude,GPS Fix,GPS HDOP,GPS Latitude,GPS Longitude,GPS Messages,GPS PDOP,GPS Parse Errors,GPS Sat Count,GPS Sys Count,GPS VDOP,Groundspeed,Gyro X Vib,Gyro Y Vib,Gyro Z Vib,Heading,Latitude,Longitude,Mag Variance,Mag X,Mag Y,Mag Z,Max FCS Time,North Distance,PWMAileron,PWMElevator,PWMQuadThrottle0,PWMQuadThrottle1,PWMQuadThrottle2,PWMQuadThrottle3,PWMRudder,PWMThrottle,Parse Errors,Pitch,Pitch Rate,Pos Variance,RC voltage,Roll,Roll Rate,SAirspeed,SAltitude,SAuto Mode,SECU Voltage,SFCS Mode,SGroundspeed,SHeading,SLatitude,SLongitude,SNav Mode,SOp Mode,SPitch,SRoll,Sensor 0 Current,Sensor 1 Current,Sensor 2 Current,Sensor 3 Current,Sensor 4 Current,Target East Vel,Target Heading,Target Lat,Target Lon,Target North Vel,TargetAltitude,TargetClimbRate,TargetPitch,TargetRoll,Total Current,Uptime,Vel Variance,Vel_D,Vel_E,Vel_N,X Acceleration,Y Acceleration,Yaw,Yaw Rate,Z Acceleration,altitude,auto_aileron,auto_elevator,auto_mode,auto_rudder,auto_throttle,char,code,dT,fcs_mode,heading,latitude,length,longitude,manual_aileron,manual_elevator,manual_rudder,manual_throttle,nav_mode,op_mode,predicted altitude,predicted heading,predicted latitude,predicted longitude,unknown
0.0113737,0.0140453,0.0206886,0.0000000,0.0000000,1.0000000,-0.0656168,0.0000000,0.0035078,0.0000000,0.0000000,0.1826753,98.2766495,36.6626320,3.8272738,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,21.0097580,0.0000000,0.0000000,0.0064619,0.0170100,0.0007906,0.0024914,0.0018982,0.0000000,4.5740662,140.4417267,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1901162,0.2812313,0.1263724,0.1046329,48.8098068,37.3358917,-77.2369003,6.0000000,0.0000000,0.0000000,0.0000000,0.0052152,0.0000000,-0.1704142,-0.4544732,-0.8500000,-0.8500000,-0.8500000,-0.8500000,-0.0047393,-1.0000000,0.0000000,-0.7847131,0.2287115,1.0000000,0.0159560,0.4543721,-1.6640491,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,1.7460535,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,3.8001304,-0.0793651,1.7460535,150.8554535,1.0000000,-0.0997343,0.0269377,-0.1881981,0.1126661,-0.0183623,48.8098068,-3.3015740,0.9501263,0.0000000,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,101.0000000,0.0000000,0.0100140,2.0000000,48.9462891,37.3358955,10.0000000,-77.2369003,1622.0000000,1508.0000000,1514.0000000,1047.0000000,2.0000000,1.0000000,0.0000000,48.7850533,0.0000000,0.0000000,0.0000000
0.0142218,0.0151267,0.0252788,0.0000000,0.0000000,2.0000000,0.0656168,0.0000000,0.0040790,0.0000000,0.0000000,0.1831356,98.2723083,34.1166153,3.8369451,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,21.0097580,0.0000000,0.0000000,0.0170876,0.0447808,0.0021287,0.0058927,0.0033207,0.0000000,4.6698017,140.4074707,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.9077137,0.2587848,0.1423493,0.0939712,48.2894554,37.3358917,-77.2369003,5.0000000,0.0000000,0.0000000,0.0000000,0.0052751,0.0000000,-0.1579843,-0.4531629,-0.8500000,-0.8500000,-0.8500000,-0.8500000,-0.0047393,-0.1952790,0.0000000,4.1929593,-0.1043199,1.0000000,0.0159560,0.8477250,-1.1143368,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,1.6247996,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,3.8021741,-0.0793651,1.6247996,151.8554535,2.0000000,-0.8887303,-0.4140675,-0.8077699,0.0799425,-0.0308462,48.2894554,-0.5819442,0.9662816,-0.0328083,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,101.0000000,0.0000000,0.0100000,2.0000000,49.0121269,37.3358917,10.0000000,-77.2369003,1622.0000000,1508.0000000,1514.0000000,1422.0000000,2.0000000,1.0000000,0.0000000,48.9375801,0.0000000,0.0000000,0.0000000
0.0575852,0.0846262,0.1667791,0.0000000,0.0000000,1.0000000,3.6417325,0.0000000,0.0035891,0.0000000,0.0000000,0.1845708,98.2587662,355.6155090,3.8669100,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.7878246,0.0000000,0.0000000,0.0255283,0.0658940,0.0031192,0.0115051,0.0036639,0.0000000,4.9782853,140.4074707,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.1090491,3.1557329,0.6085494,0.8104079,46.1717987,37.3358841,-77.2369003,4.0000000,0.0000000,0.0000000,0.0000000,0.0052651,0.0000000,-0.1144887,-0.3795679,0.0121569,-0.2349576,-0.1582198,0.0211092,-0.0047393,0.1713062,0.0000000,2.5544698,0.0436343,1.0000000,0.0159560,6.1208229,0.6506196,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,17.0967731,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,3.8021760,-0.0793651,17.0967731,152.8554535,1.0000000,-2.0046971,-0.5603064,-3.0581439,0.0875974,-0.0450065,46.1717987,0.7124594,0.8135858,-0.0984251,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,100.0000000,0.0000000,0.0100000,2.0000000,48.5001717,37.3358917,16.0000000,-77.2369003,1622.0000000,1508.0000000,1514.0000000,1593.0000000,2.0000000,1.0000000,0.0000000,48.5301514,0.0000000,0.0000000,0.0000000
0.1615773,0.1495693,0.5586229,0.0000000,0.0000000,5.0000000,5.7414703,0.0000000,0.0037351,0.0000000,0.0000000,0.1967401,98.1439590,1399.4385986,4.1162791,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.3932743,0.0000000,0.0000000,0.0253629,0.0638444,0.0056607,0.0238691,0.0063465,0.0000000,4.9463735,140.4074707,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,5.5622945,8.3460646,1.8035725,0.9012012,36.4168816,37.3358688,-77.2369080,7.0000000,0.0000000,0.0000000,0.0000000,0.0052551,0.0000000,-0.7373860,0.5030192,0.6980354,0.4175037,0.4311783,0.0048502,-0.0236967,0.2269807,0.0000000,0.7517459,-5.6957636,1.0000000,0.0159560,5.2209344,19.4125900,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,68.5810928,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,2.9011168,3.0555556,68.5810928,153.8554535,6.0000000,-0.4596743,0.7675956,-5.5090756,0.1061407,0.0024575,36.4168816,-5.2894692,1.2086411,0.6889765,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,100.0000000,0.0000000,0.0100000,2.0000000,48.2786446,37.3358917,26.0000000,-77.2369003,1543.0000000,1525.0000000,1510.0000000,1619.0000000,2.0000000,1.0000000,0.0000000,48.2419548,0.0000000,0.0000000,0.0000000
0.1270113,0.1568862,0.6547239,0.0249287,0.0000000,0.0000000,5.9383206,0.0000000,0.0034684,0.0000000,0.0000000,0.2129014,97.9914932,1002.1118164,4.4475460,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.5535603,0.0000000,0.0000000,0.0222081,0.0573482,0.0080888,0.0369734,0.0083175,0.0000000,4.8985057,140.2385254,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.8777337,10.1866608,1.7796674,1.0452950,17.6135941,37.3358421,-77.2369003,8.0000000,0.0000000,0.0000000,0.0000000,0.0052451,0.0000000,-1.0000000,0.1034602,0.2263450,0.1374012,0.2120616,0.1588759,-0.0094787,-0.1180257,0.0000000,0.8831381,-2.8485854,2.0000000,0.0159560,2.0522799,7.5251536,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,48.7561188,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,2.1590691,2.8571429,48.7561188,154.8554535,4.0000000,0.1531101,1.3946369,-6.7348504,0.0100921,-0.0165435,17.6135941,-0.4631752,1.0132136,4.5603676,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,100.0000000,0.0000000,0.0100070,2.0000000,45.6423416,37.3358803,26.0000000,-77.2369080,1548.0000000,1539.0000000,1513.0000000,1458.0000000,2.0000000,1.0000000,0.0000000,45.6179085,0.0000000,0.0000000,0.0000000
0.1402627,0.1566917,0.6776618,0.0120404,0.0000000,3.0000000,6.0367460,0.0000000,0.0038787,0.0000000,0.0000000,0.2263057,97.8650360,1021.2200928,4.7225666,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.5042419,0.0000000,0.0000000,0.0191881,0.0510402,0.0106091,0.0474556,0.0132848,0.0000000,4.9570107,140.1316681,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.4777360,10.6203785,1.6722090,1.0706502,14.9782972,37.3358116,-77.2368927,3.0000000,0.0000000,0.0000000,0.0000000,0.0052694,0.0000000,-0.8516666,-0.0774539,0.3227474,0.1967821,0.1995727,0.1585851,-0.1232227,-0.0579399,0.0000000,0.6727478,-0.6915697,2.0000000,0.0212747,4.1422973,-9.9650803,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,49.8352737,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,2.2120702,0.9920635,49.8352737,155.8554535,4.0000000,-0.0322272,1.1753768,-7.3847833,0.0599041,0.1045228,14.9782972,-13.6083527,1.1584477,5.8727036,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,100.0000000,0.0000000,0.0100130,2.0000000,30.1962509,37.3358612,26.0000000,-77.2369003,1595.0000000,1538.0000000,1489.0000000,1486.0000000,2.0000000,1.0000000,0.0000000,30.2812500,0.0000000,0.0000000,0.0000000
0.1584803,0.1549579,0.6483017,0.0184410,0.0000000,0.0000000,6.2335958,0.0000000,0.0038291,0.0000000,0.0000000,0.2404093,97.7319870,1078.7476807,5.0112300,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.4425945,0.0000000,0.0000000,0.0165169,0.0453664,0.0118714,0.0570294,0.0197340,0.0000000,4.9570107,139.8877106,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.2645650,9.9033928,1.7922808,1.1540866,12.3703556,37.3357811,-77.2368927,7.0000000,0.0000000,0.0000000,0.0000000,0.0054644,0.0000000,-0.5745550,0.0889767,-0.0147898,0.2356581,0.2553722,0.4513767,-0.0142180,-0.0321888,0.0000000,0.6275328,3.0829735,2.0000000,0.0159560,2.2730603,-11.1726933,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,52.7696075,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,2.6891026,0.0397167,52.7696075,156.8554535,2.0000000,0.0543618,1.1129570,-7.1788044,-0.0366147,0.0307851,12.3703556,-1.8714916,1.0649830,5.9711289,1620.0000000,1542.0000000,1.0000000,1515.0000000,1825.0000000,100.0000000,0.0000000,0.0099890,2.0000000,15.7245302,37.3358345,26.0000000,-77.2369003,1619.0000000,1529.0000000,1512.0000000,1498.0000000,2.0000000,1.0000000,0.0000000,16.0555115,0.0000000,0.0000000,0.0000000
0.1652464,0.1357928,0.6051728,0.7368003,0.0000000,2.0000000,5.8070869,0.0000000,0.0037102,0.0000000,0.0000000,0.2553964,97.5905991,1030.0386963,5.3175955,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.3932743,0.0000000,0.0000000,0.0149046,0.0412526,0.0132229,0.0647339,0.0192083,0.0000000,4.9570107,139.6721344,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.7500863,8.9189339,1.6238804,1.1058819,8.0354090,37.3357506,-77.2368851,7.0000000,0.0000000,0.0000000,0.0000000,0.0055052,0.0000000,-0.8728182,-0.0020148,0.5812141,0.3083074,0.0128872,-0.0813709,-0.0142180,-0.0493562,0.0000000,1.4639158,-1.3724865,2.0000000,0.0159560,-1.6563073,19.2152271,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,50.4172935,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,1.4700230,1.8650794,50.4172935,157.8554535,3.0000000,0.6855004,1.2877852,-4.5721908,0.0281636,0.0298687,8.0354090,-1.9005034,0.7428117,6.1023626,1620.0000000,1542.0000000,1.0000000,1515.0000000,1810.0000000,103.0000000,0.0000000,0.0100090,2.0000000,14.6472950,37.3358040,23.0000000,-77.2368927,1573.0000000,1552.0000000,1512.0000000,1490.0000000,2.0000000,1.0000000,0.0000000,14.6617212,0.0000000,0.0000000,0.0000000
0.1419822,0.1510134,0.6338336,0.5386640,0.0000000,0.0000000,3.4448822,0.0000000,0.0036179,0.0000000,0.0000000,0.2686927,97.4651642,1018.8911133,5.5892949,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.4302654,0.0000000,0.0000000,0.0130018,0.0367299,0.0131225,0.0670413,0.0183724,0.0000000,4.9676480,139.4177399,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.5486120,9.4582014,1.7077925,1.2494311,5.8653979,37.3357353,-77.2368774,11.0000000,0.0000000,0.0000000,0.0000000,0.0054952,0.0000000,-0.4486260,0.2936555,0.3244781,0.2003551,0.1580800,0.2482099,-0.0142180,-0.0557940,0.0000000,1.2447857,-2.6153548,2.0000000,0.0212747,-1.5568794,4.4823360,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,49.8716545,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,-3.3533008,-0.0399528,49.8716545,158.8554535,3.0000000,1.7347106,0.0537118,-1.5476803,-0.1219556,-0.0263560,5.8653979,-4.3374252,1.0069370,6.1679792,1620.0000000,1542.0000000,1.0000000,1515.0000000,1687.0000000,103.0000000,0.0000000,0.0100000,2.0000000,10.7980595,37.3357697,23.0000000,-77.2368851,1621.0000000,1643.0000000,1512.0000000,1487.0000000,2.0000000,1.0000000,0.0000000,10.8124714,0.0000000,0.0000000,0.0000000
0.1363732,0.1356647,0.6325659,0.0000000,0.0000000,5.0000000,0.7874017,0.0000000,0.0038563,0.0000000,0.0000000,0.2826557,97.3334351,939.4425659,5.8746901,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.4425945,0.0000000,0.0000000,0.0128396,0.0333356,0.0168658,0.0727785,0.0172855,0.0000000,4.8878684,139.2682800,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.9565462,9.2384071,1.8020447,1.2910590,21.4182682,37.3357277,-77.2368774,13.0000000,0.0000000,0.0000000,0.0000000,0.0054852,0.0000000,0.4663180,0.4104095,0.2888484,0.2191243,0.1029834,0.1012273,-0.0142180,-0.1287554,0.0000000,4.8396406,-4.8434343,2.0000000,0.0159560,0.4243432,10.6687326,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,45.9551544,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,-2.8232651,-0.9672778,45.9551544,159.8554535,4.0000000,-0.5231954,0.3306186,1.9284097,-0.0310059,0.0292624,21.4182682,-4.4167027,0.9610037,5.3805780,1620.0000000,1542.0000000,1.0000000,1515.0000000,1696.0000000,103.0000000,0.0000000,0.0100000,2.0000000,7.2772250,37.3357468,23.0000000,-77.2368774,1644.0000000,1633.0000000,1512.0000000,1453.0000000,2.0000000,1.0000000,0.0000000,7.3292556,0.0000000,0.0000000,0.0000000
0.1490210,0.2005441,0.8093562,0.0000000,0.0000000,2.0000000,0.9186351,0.0000000,0.0037509,0.0000000,0.0000000,0.2963548,97.2042007,1153.0927734,6.1538539,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.3069668,0.0000000,0.0000000,0.0125850,0.0302482,0.0162113,0.0775374,0.0257953,0.0000000,5.1006155,139.1231232,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.7675458,12.0439901,1.6916192,1.2071189,27.0550537,37.3357353,-77.2368774,16.0000000,0.0000000,0.0000000,0.0000000,0.0054752,0.0000000,0.1450008,0.4999067,0.4451597,0.0421560,0.5333722,0.2834557,0.0430622,0.0942184,0.0000000,6.0881195,-2.3243189,1.0000000,0.0159560,2.5016701,1.7346530,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,56.7831116,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,-3.3002951,0.2420236,56.7831116,160.8554535,3.0000000,-0.3411741,0.2386788,0.7294923,-0.0836020,-0.0574765,27.0550537,34.2414207,1.1231940,2.4934385,1620.0000000,1542.0000000,1.0000000,1515.0000000,1685.0000000,103.0000000,0.0000000,0.0100000,2.0000000,13.1006002,37.3357315,23.0000000,-77.2368774,1614.0000000,1642.0000000,1524.0000000,1557.0000000,2.0000000,1.0000000,0.0000000,13.9989052,0.0000000,0.0000000,0.0000000
0.1596769,0.1665340,0.6670432,0.0000000,0.0000000,1.0000000,0.8202100,0.0000000,0.0037543,0.0000000,0.0000000,0.3121879,97.0548325,1019.2608032,6.4759507,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.7015171,0.0000000,0.0000000,0.0139462,0.0492683,0.0151045,0.0919629,0.0426456,0.0000000,4.9676480,139.1231232,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0179032,9.7053852,1.9383433,1.1519977,26.0437622,37.3357353,-77.2368774,8.0000000,0.0000000,0.0000000,0.0000000,0.0054651,0.0000000,-1.0000000,0.2329916,0.0996608,-0.6562595,-0.8500000,-0.8500000,-0.0189573,-0.9721030,0.0000000,3.6412356,-8.3103962,1.0000000,0.0159560,0.8139041,12.8774710,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,49.2653847,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,-1.7631943,0.1986412,49.2653847,161.8554535,3.0000000,-0.1063138,0.0178099,0.0018255,-0.0780480,-0.0726389,26.0437622,-1.1988692,0.3940626,1.1482940,1620.0000000,1542.0000000,1.0000000,1515.0000000,1722.0000000,103.0000000,0.0000000,0.0100000,2.0000000,24.8327370,37.3357315,27.0000000,-77.2368774,1615.0000000,1613.0000000,1511.0000000,1060.0000000,2.0000000,1.0000000,0.0000000,24.4641190,0.0000000,0.0000000,0.0000000
0.1110894,0.1488248,0.4009217,0.0000000,0.0000000,3.0000000,0.7545931,0.0000000,0.0036107,0.0000000,0.0000000,0.3179654,97.0003281,190.7215576,6.5955744,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.7508354,0.0000000,0.0000000,0.0151466,0.0778268,0.0169174,0.0998976,0.0433584,0.0000000,4.5687475,139.1594849,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0843896,7.8144016,1.8919502,1.4716479,25.9780827,37.3357353,-77.2368774,6.0000000,0.0000000,0.0000000,0.0000000,0.0054551,0.0000000,-0.2942126,0.4317363,-0.5596865,-0.8500000,-0.3009264,-0.8500000,-0.9952607,-1.0000000,0.0000000,2.9913092,6.1191411,1.0000000,0.0159560,0.6462556,-15.7663898,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,9.1910305,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,3.6961691,0.0396825,9.1910305,162.8554535,9.0000000,-0.0963852,0.0464498,-0.0704558,0.0484860,-0.2799752,25.9780827,-1.0374731,0.9882807,0.8530185,1620.0000000,1542.0000000,1.0000000,1515.0000000,1823.0000000,103.0000000,0.0000000,0.0100000,2.0000000,25.7524052,37.3357353,27.0000000,-77.2368774,1619.0000000,1510.0000000,1305.0000000,1047.0000000,2.0000000,1.0000000,0.0000000,25.7855740,0.0000000,0.0000000,0.0000000
0.0396935,0.0705318,0.1288823,0.0000000,0.0000000,2.0000000,0.5249345,0.0000000,0.0034159,0.0000000,0.0000000,0.3191320,96.9893188,21.2107201,6.6198359,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.8371429,0.0000000,0.0000000,0.0149595,0.0758865,0.0163841,0.0991757,0.0420898,0.0000000,4.5793848,139.1594849,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1213251,2.6102335,0.6084980,0.5435017,26.6065121,37.3357315,-77.2368774,7.0000000,0.0000000,0.0000000,0.0000000,0.0054451,0.0000000,-0.1657486,0.3220703,-1.0000000,-1.0000000,-1.0000000,-1.0000000,-0.9952607,-1.0000000,0.0000000,2.5440550,-0.0996532,1.0000000,0.0159560,0.4666594,1.0897074,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,1.0185311,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,3.6961715,0.0396825,1.0185311,163.8554535,0.0000000,-0.0751781,0.0702106,-0.0989457,0.0319658,-0.0436716,26.6065121,-0.1547225,0.9662965,0.8202100,1620.0000000,1542.0000000,1.0000000,1515.0000000,1823.0000000,103.0000000,0.0000000,0.0100040,2.0000000,25.9018993,37.3357353,27.0000000,-77.2368774,1619.0000000,1510.0000000,1305.0000000,1047.0000000,2.0000000,1.0000000,0.0000000,25.9230576,0.0000000,0.0000000,0.0000000
0.0106002,0.0172248,0.0306250,0.0000000,0.0000000,3.0000000,0.2624671,0.0000000,0.0036339,0.0000000,0.0000000,0.3193622,96.9871445,16.6852989,6.6246352,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.8371429,0.0000000,0.0000000,0.0149595,0.0758865,0.0163841,0.0991757,0.0420898,0.0000000,4.5634284,139.1594849,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1377327,0.5828469,0.1597464,0.1468944,26.7546997,37.3357315,-77.2368774,7.0000000,0.0000000,0.0000000,0.0000000,0.0054351,0.0000000,-0.1078374,0.2231759,-1.0000000,-1.0000000,-1.0000000,-1.0000000,-0.2701422,-1.0000000,0.0000000,2.1937222,-0.2810839,1.0000000,0.0212747,0.4725370,-0.8536054,0.0000000,0.0000000,1.0000000,19.0000000,0.0000000,0.0000000,278.0000000,37.3358040,-77.2368622,2.0000000,0.0000000,26.0000000,-7.0000000,0.8002744,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,200.0000000,0.0000000,3.6961699,0.0396825,0.8002744,164.8554535,2.0000000,-0.0455470,0.0783187,-0.1132982,0.0336508,-0.0462080,26.7546997,2.4614379,0.9612123,0.6889765,1620.0000000,1542.0000000,1.0000000,1515.0000000,1823.0000000,103.0000000,0.0000000,0.0100000,2.0000000,26.0036335,37.3357353,27.0000000,-77.2368774,1619.0000000,1510.0000000,1458.0000000,1047.0000000,2.0000000,1.0000000,0.0000000,26.0967770,0.0000000,0.0000000,0.0000000
